"","CASEID","NEWRACE2","IRSEX","CATAG6","MJEVER"
"41288",41288,1,2,2,2
"41289",41289,1,1,4,1
"41290",41290,1,1,1,2
"41291",41291,5,2,3,1
"41292",41292,1,1,2,1
"41293",41293,2,2,1,2
"41294",41294,1,1,4,2
"41295",41295,6,1,5,1
"41296",41296,1,1,1,2
"41297",41297,6,2,1,2
"41298",41298,7,2,1,2
"41299",41299,7,2,1,2
"41300",41300,1,2,1,2
"41301",41301,1,2,1,2
"41302",41302,1,2,3,1
"41303",41303,1,1,5,1
"41304",41304,7,2,1,2
"41305",41305,1,1,5,1
"41306",41306,7,2,4,2
"41307",41307,1,2,3,1
"41308",41308,2,1,3,1
"41309",41309,1,2,6,2
"41310",41310,1,2,5,1
"41311",41311,1,1,1,2
"41312",41312,1,1,5,2
"41313",41313,2,1,3,1
"41314",41314,1,2,2,1
"41315",41315,7,2,1,2
"41316",41316,1,1,5,1
"41317",41317,2,1,2,1
"41318",41318,1,1,1,1
"41319",41319,7,2,2,2
"41320",41320,1,2,2,1
"41321",41321,1,2,1,2
"41322",41322,1,2,4,2
"41323",41323,1,1,4,1
"41324",41324,1,1,4,1
"41325",41325,1,1,5,1
"41326",41326,1,2,1,2
"41327",41327,1,1,1,2
"41328",41328,7,2,2,1
"41329",41329,1,1,1,1
"41330",41330,7,2,4,1
"41331",41331,1,2,2,1
"41332",41332,2,1,4,2
"41333",41333,1,2,1,2
"41334",41334,2,2,3,1
"41335",41335,5,1,3,1
"41336",41336,1,2,3,1
"41337",41337,1,2,2,2
"41338",41338,1,1,2,1
"41339",41339,7,2,3,2
"41340",41340,7,1,3,2
"41341",41341,1,2,2,2
"41342",41342,1,2,3,1
"41343",41343,1,2,1,1
"41344",41344,7,2,1,2
"41345",41345,3,2,1,1
"41346",41346,1,2,4,2
"41347",41347,3,2,2,1
"41348",41348,7,1,2,2
"41349",41349,2,2,3,1
"41350",41350,5,1,2,1
"41351",41351,1,1,1,2
"41352",41352,7,1,3,1
"41353",41353,2,1,1,2
"41354",41354,1,2,1,2
"41355",41355,7,2,4,1
"41356",41356,1,1,4,1
"41357",41357,1,1,3,1
"41358",41358,7,1,4,1
"41359",41359,1,1,1,2
"41360",41360,1,1,3,2
"41361",41361,1,1,2,1
"41362",41362,2,2,3,1
"41363",41363,1,2,4,2
"41364",41364,7,1,2,1
"41365",41365,7,2,4,2
"41366",41366,1,1,4,1
"41367",41367,7,2,3,2
"41368",41368,1,2,1,2
"41369",41369,1,2,6,2
"41370",41370,1,1,2,1
"41371",41371,1,1,1,2
"41372",41372,3,1,3,1
"41373",41373,1,1,4,1
"41374",41374,1,2,3,1
"41375",41375,1,2,4,2
"41376",41376,4,2,1,2
"41377",41377,2,2,4,2
"41378",41378,1,2,2,2
"41379",41379,2,2,4,2
"41380",41380,1,1,6,2
"41381",41381,1,1,5,2
"41382",41382,1,2,1,2
"41383",41383,1,1,4,2
"41384",41384,1,1,1,2
"41385",41385,3,1,4,1
"41386",41386,1,1,5,1
"41387",41387,1,2,2,2
"41388",41388,1,1,4,1
"41389",41389,1,1,4,1
"41390",41390,2,2,2,2
"41391",41391,1,2,2,1
"41392",41392,2,1,2,2
"41393",41393,1,2,1,2
"41394",41394,1,2,6,1
"41395",41395,1,1,4,2
"41396",41396,1,1,2,1
"41397",41397,1,1,3,2
"41398",41398,1,1,2,1
"41399",41399,1,1,4,1
"41400",41400,1,2,6,1
"41401",41401,3,1,2,1
"41402",41402,2,1,4,1
"41403",41403,1,2,5,1
"41404",41404,1,1,3,1
"41405",41405,1,1,4,1
"41406",41406,7,2,2,2
"41407",41407,5,2,4,2
"41408",41408,1,2,6,2
"41409",41409,1,1,4,1
"41410",41410,7,2,2,2
"41411",41411,1,2,3,1
"41412",41412,1,2,1,2
"41413",41413,2,2,4,1
"41414",41414,1,1,2,2
"41415",41415,2,1,2,1
"41416",41416,1,1,2,1
"41417",41417,5,1,1,2
"41418",41418,1,2,4,2
"41419",41419,1,2,1,2
"41420",41420,6,2,2,2
"41421",41421,1,2,5,1
"41422",41422,1,1,1,2
"41423",41423,1,1,4,1
"41424",41424,7,1,3,1
"41425",41425,1,1,5,1
"41426",41426,1,1,6,2
"41427",41427,7,1,2,2
"41428",41428,7,2,1,2
"41429",41429,7,1,2,1
"41430",41430,7,2,1,1
"41431",41431,1,2,2,1
"41432",41432,2,2,4,2
"41433",41433,7,2,2,1
"41434",41434,1,1,3,1
"41435",41435,2,2,2,1
"41436",41436,1,1,1,2
"41437",41437,2,2,2,1
"41438",41438,1,2,3,1
"41439",41439,1,2,1,2
"41440",41440,1,1,2,1
"41441",41441,1,2,6,1
"41442",41442,7,2,1,1
"41443",41443,5,1,1,2
"41444",41444,1,1,4,2
"41445",41445,1,1,2,1
"41446",41446,1,2,4,2
"41447",41447,1,2,2,2
"41448",41448,1,2,2,2
"41449",41449,6,2,4,1
"41450",41450,1,1,6,1
"41451",41451,5,1,2,1
"41452",41452,1,2,5,1
"41453",41453,1,1,1,2
"41454",41454,1,2,1,2
"41455",41455,1,2,6,2
"41456",41456,7,2,6,2
"41457",41457,1,2,5,2
"41458",41458,1,2,5,1
"41459",41459,1,1,2,1
"41460",41460,1,2,1,2
"41461",41461,1,2,2,2
"41462",41462,2,2,3,2
"41463",41463,1,1,2,1
"41464",41464,7,2,2,2
"41465",41465,1,1,2,2
"41466",41466,2,1,1,2
"41467",41467,1,1,5,2
"41468",41468,1,2,5,2
"41469",41469,7,2,2,1
"41470",41470,7,2,4,1
"41471",41471,7,2,4,2
"41472",41472,1,1,3,1
"41473",41473,2,1,1,2
"41474",41474,3,1,5,1
"41475",41475,1,1,3,2
"41476",41476,1,2,5,1
"41477",41477,1,1,1,2
"41478",41478,2,1,4,1
"41479",41479,1,2,5,1
"41480",41480,1,1,3,1
"41481",41481,1,1,2,2
"41482",41482,1,1,3,2
"41483",41483,1,1,1,2
"41484",41484,7,2,1,2
"41485",41485,1,1,4,1
"41486",41486,1,1,4,2
"41487",41487,2,2,3,2
"41488",41488,1,1,4,1
"41489",41489,1,2,2,2
"41490",41490,1,2,2,1
"41491",41491,1,1,2,1
"41492",41492,1,2,3,1
"41493",41493,7,2,3,2
"41494",41494,1,2,3,2
"41495",41495,7,2,2,2
"41496",41496,7,1,2,2
"41497",41497,2,1,4,2
"41498",41498,3,1,2,2
"41499",41499,1,1,2,2
"41500",41500,1,2,1,1
"41501",41501,1,2,1,2
"41502",41502,7,1,1,2
"41503",41503,1,1,2,1
"41504",41504,1,2,3,2
"41505",41505,1,1,3,1
"41506",41506,7,1,2,2
"41507",41507,1,1,5,1
"41508",41508,1,2,2,1
"41509",41509,1,2,4,1
"41510",41510,1,2,5,2
"41511",41511,2,2,2,1
"41512",41512,1,2,6,2
"41513",41513,1,2,6,2
"41514",41514,1,1,2,1
"41515",41515,1,1,2,2
"41516",41516,7,2,2,1
"41517",41517,7,2,1,2
"41518",41518,2,2,4,1
"41519",41519,1,1,3,1
"41520",41520,1,2,1,2
"41521",41521,2,2,4,2
"41522",41522,1,1,2,1
"41523",41523,2,2,2,1
"41524",41524,1,1,5,2
"41525",41525,1,1,2,1
"41526",41526,7,2,4,2
"41527",41527,1,2,3,2
"41528",41528,1,1,1,2
"41529",41529,5,2,4,2
"41530",41530,7,2,1,2
"41531",41531,1,1,6,2
"41532",41532,1,2,5,1
"41533",41533,7,1,2,1
"41534",41534,1,1,2,1
"41535",41535,1,1,3,1
"41536",41536,1,1,5,1
"41537",41537,7,1,1,1
"41538",41538,7,2,4,2
"41539",41539,7,1,2,2
"41540",41540,1,2,2,1
"41541",41541,1,2,1,2
"41542",41542,1,1,4,2
"41543",41543,7,1,5,2
"41544",41544,1,1,4,1
"41545",41545,1,2,5,1
"41546",41546,1,1,1,2
"41547",41547,7,1,4,2
"41548",41548,1,2,2,2
"41549",41549,1,2,3,2
"41550",41550,7,1,1,2
"41551",41551,1,2,1,2
"41552",41552,1,2,3,2
"41553",41553,7,2,5,2
"41554",41554,1,1,3,2
"41555",41555,2,1,1,2
"41556",41556,1,2,4,2
"41557",41557,1,1,5,2
"41558",41558,5,1,4,2
"41559",41559,1,1,6,1
"41560",41560,1,1,6,1
"41561",41561,5,2,4,2
"41562",41562,4,1,1,1
"41563",41563,5,1,2,2
"41564",41564,1,1,1,2
"41565",41565,2,1,3,1
"41566",41566,5,2,2,2
"41567",41567,1,2,4,2
"41568",41568,7,1,1,2
"41569",41569,1,1,3,1
"41570",41570,1,1,1,1
"41571",41571,2,2,2,2
"41572",41572,6,2,3,1
"41573",41573,7,1,2,1
"41574",41574,1,1,2,1
"41575",41575,7,1,2,1
"41576",41576,7,2,4,2
"41577",41577,1,2,2,1
"41578",41578,2,2,1,1
"41579",41579,1,2,4,1
"41580",41580,7,2,1,1
"41581",41581,2,2,2,2
"41582",41582,1,1,1,2
"41583",41583,7,2,2,1
"41584",41584,7,1,3,2
"41585",41585,1,2,5,1
"41586",41586,1,1,2,1
"41587",41587,1,1,4,1
"41588",41588,1,2,1,2
"41589",41589,1,2,2,1
"41590",41590,7,2,1,2
"41591",41591,2,2,2,1
"41592",41592,7,1,5,1
"41593",41593,7,1,1,2
"41594",41594,1,2,1,2
"41595",41595,7,2,1,1
"41596",41596,1,2,2,2
"41597",41597,1,2,3,1
"41598",41598,1,2,5,1
"41599",41599,1,1,3,2
"41600",41600,1,2,6,2
"41601",41601,1,2,4,2
"41602",41602,2,2,1,2
"41603",41603,1,1,5,1
"41604",41604,7,2,4,2
"41605",41605,2,1,1,2
"41606",41606,1,1,1,1
"41607",41607,1,1,4,2
"41608",41608,1,1,1,2
"41609",41609,1,2,5,2
"41610",41610,2,2,5,1
"41611",41611,7,2,3,2
"41612",41612,1,1,1,2
"41613",41613,7,1,1,2
"41614",41614,2,1,2,1
"41615",41615,1,2,2,1
"41616",41616,1,1,5,2
"41617",41617,1,1,2,1
"41618",41618,1,1,4,1
"41619",41619,1,2,2,1
"41620",41620,1,1,1,2
"41621",41621,1,2,1,2
"41622",41622,6,2,1,1
"41623",41623,1,1,2,2
"41624",41624,1,2,3,2
"41625",41625,2,1,2,1
"41626",41626,1,2,2,1
"41627",41627,3,2,4,2
"41628",41628,1,2,6,2
"41629",41629,1,2,2,1
"41630",41630,7,1,4,2
"41631",41631,1,1,2,2
"41632",41632,2,1,3,1
"41633",41633,2,1,1,2
"41634",41634,1,1,1,1
"41635",41635,7,1,1,2
"41636",41636,2,1,3,1
"41637",41637,7,1,2,2
"41638",41638,7,1,2,2
"41639",41639,7,2,4,2
"41640",41640,1,1,6,2
"41641",41641,7,1,4,2
"41642",41642,1,2,2,1
"41643",41643,1,1,2,2
"41644",41644,1,2,1,1
"41645",41645,7,1,3,1
"41646",41646,2,2,3,1
"41647",41647,2,2,5,1
"41648",41648,1,1,5,2
"41649",41649,7,1,3,2
"41650",41650,1,2,2,2
"41651",41651,7,2,4,1
"41652",41652,7,2,1,1
"41653",41653,7,2,2,1
"41654",41654,1,1,2,1
"41655",41655,2,2,2,1
"41656",41656,7,1,4,2
"41657",41657,1,1,1,2
"41658",41658,1,2,5,1
"41659",41659,7,2,3,1
"41660",41660,1,2,2,2
"41661",41661,7,1,2,1
"41662",41662,6,1,4,1
"41663",41663,1,2,1,2
"41664",41664,2,2,6,2
"41665",41665,7,2,2,2
"41666",41666,1,1,2,2
"41667",41667,2,1,3,2
"41668",41668,2,2,4,1
"41669",41669,1,1,1,2
"41670",41670,1,2,3,1
"41671",41671,1,2,1,2
"41672",41672,1,2,1,2
"41673",41673,2,1,6,1
"41674",41674,7,1,6,1
"41675",41675,1,1,5,1
"41676",41676,1,2,2,2
"41677",41677,1,1,3,1
"41678",41678,1,1,6,2
"41679",41679,1,2,2,2
"41680",41680,1,1,3,2
"41681",41681,6,1,4,1
"41682",41682,7,2,1,1
"41683",41683,1,2,4,1
"41684",41684,1,2,2,1
"41685",41685,1,2,1,2
"41686",41686,2,1,1,2
"41687",41687,1,1,3,2
"41688",41688,4,1,4,2
"41689",41689,1,2,4,2
"41690",41690,1,1,1,2
"41691",41691,7,1,4,1
"41692",41692,3,1,6,1
"41693",41693,1,1,1,2
"41694",41694,1,1,1,2
"41695",41695,1,2,2,2
"41696",41696,7,1,4,1
"41697",41697,2,2,3,2
"41698",41698,1,1,4,1
"41699",41699,1,2,4,2
"41700",41700,7,1,2,2
"41701",41701,1,1,5,1
"41702",41702,2,1,2,1
"41703",41703,1,1,2,2
"41704",41704,1,2,5,1
"41705",41705,1,2,2,1
"41706",41706,1,1,1,2
"41707",41707,1,2,3,1
"41708",41708,1,2,2,1
"41709",41709,1,2,5,2
"41710",41710,7,1,4,2
"41711",41711,7,2,5,1
"41712",41712,2,1,1,2
"41713",41713,6,1,5,1
"41714",41714,1,1,3,1
"41715",41715,7,1,2,2
"41716",41716,1,1,2,2
"41717",41717,5,1,2,1
"41718",41718,1,2,1,2
"41719",41719,1,1,2,1
"41720",41720,6,2,2,1
"41721",41721,1,2,2,2
"41722",41722,1,2,4,2
"41723",41723,1,2,5,2
"41724",41724,6,2,3,2
"41725",41725,1,1,2,1
"41726",41726,2,1,2,2
"41727",41727,7,1,1,2
"41728",41728,2,1,2,1
"41729",41729,2,2,6,2
"41730",41730,1,2,3,1
"41731",41731,1,1,2,1
"41732",41732,6,2,4,1
"41733",41733,7,1,4,2
"41734",41734,6,2,2,1
"41735",41735,1,1,2,2
"41736",41736,1,1,6,2
"41737",41737,2,1,2,1
"41738",41738,7,2,4,2
"41739",41739,1,2,3,1
"41740",41740,5,2,3,2
"41741",41741,7,2,4,1
"41742",41742,1,2,2,1
"41743",41743,2,2,6,2
"41744",41744,5,1,5,2
"41745",41745,1,2,4,2
"41746",41746,1,1,1,1
"41747",41747,1,1,6,2
"41748",41748,1,1,6,2
"41749",41749,1,1,6,2
"41750",41750,1,1,5,1
"41751",41751,1,1,4,1
"41752",41752,1,2,2,1
"41753",41753,2,1,2,1
"41754",41754,5,2,2,2
"41755",41755,4,2,3,2
"41756",41756,1,1,1,2
"41757",41757,1,2,5,1
"41758",41758,1,1,1,2
"41759",41759,2,2,6,1
"41760",41760,1,2,2,1
"41761",41761,1,2,5,2
"41762",41762,1,2,2,1
"41763",41763,1,2,2,2
"41764",41764,1,2,1,2
"41765",41765,1,1,4,1
"41766",41766,7,1,2,1
"41767",41767,1,2,3,1
"41768",41768,1,1,1,2
"41769",41769,1,1,4,1
"41770",41770,1,2,5,2
"41771",41771,1,2,1,2
"41772",41772,1,1,1,2
"41773",41773,1,1,1,2
"41774",41774,1,1,6,2
"41775",41775,1,2,2,1
"41776",41776,1,1,2,2
"41777",41777,7,1,4,1
"41778",41778,2,2,5,2
"41779",41779,1,2,1,2
"41780",41780,2,1,5,1
"41781",41781,1,1,2,1
"41782",41782,7,2,2,1
"41783",41783,1,2,5,1
"41784",41784,2,1,2,2
"41785",41785,1,2,1,2
"41786",41786,1,2,1,1
"41787",41787,2,2,2,2
"41788",41788,1,1,1,1
"41789",41789,7,1,1,2
"41790",41790,1,2,1,1
"41791",41791,2,1,1,1
"41792",41792,7,1,1,2
"41793",41793,1,2,1,1
"41794",41794,1,1,1,2
"41795",41795,1,1,3,1
"41796",41796,7,1,6,2
"41797",41797,2,1,1,2
"41798",41798,2,2,1,2
"41799",41799,7,1,1,1
"41800",41800,7,1,3,2
"41801",41801,1,1,3,1
"41802",41802,1,2,3,1
"41803",41803,7,2,3,2
"41804",41804,1,2,2,1
"41805",41805,1,1,3,1
"41806",41806,1,2,1,2
"41807",41807,7,2,2,2
"41808",41808,1,1,4,1
"41809",41809,1,2,5,2
"41810",41810,5,1,3,1
"41811",41811,2,1,4,1
"41812",41812,1,2,2,2
"41813",41813,1,1,1,2
"41814",41814,1,1,1,2
"41815",41815,7,2,4,1
"41816",41816,2,2,4,2
"41817",41817,7,2,2,2
"41818",41818,1,1,4,1
"41819",41819,1,1,4,2
"41820",41820,5,2,3,2
"41821",41821,1,1,6,2
"41822",41822,1,1,2,1
"41823",41823,2,1,1,1
"41824",41824,2,2,4,2
"41825",41825,1,1,2,1
"41826",41826,1,2,6,2
"41827",41827,7,2,6,2
"41828",41828,3,2,4,1
"41829",41829,1,1,4,2
"41830",41830,1,2,2,1
"41831",41831,1,2,1,2
"41832",41832,1,2,1,2
"41833",41833,1,1,4,1
"41834",41834,1,2,4,1
"41835",41835,7,2,6,2
"41836",41836,1,1,6,2
"41837",41837,5,1,3,2
"41838",41838,1,1,1,2
"41839",41839,1,1,2,2
"41840",41840,1,1,2,2
"41841",41841,1,2,6,1
"41842",41842,2,1,2,2
"41843",41843,1,1,6,2
"41844",41844,7,1,2,2
"41845",41845,2,1,4,1
"41846",41846,7,2,1,1
"41847",41847,1,1,6,1
"41848",41848,1,1,3,1
"41849",41849,5,1,4,2
"41850",41850,1,2,2,1
"41851",41851,7,1,4,1
"41852",41852,7,1,2,2
"41853",41853,2,2,3,1
"41854",41854,1,2,1,2
"41855",41855,1,2,1,2
"41856",41856,1,1,5,1
"41857",41857,1,2,3,1
"41858",41858,2,1,3,1
"41859",41859,7,1,4,2
"41860",41860,2,1,2,2
"41861",41861,1,2,4,2
"41862",41862,1,1,6,2
"41863",41863,1,1,5,1
"41864",41864,2,2,5,1
"41865",41865,2,2,2,1
"41866",41866,1,2,2,2
"41867",41867,2,1,4,2
"41868",41868,7,1,1,2
"41869",41869,1,2,4,1
"41870",41870,3,1,4,1
"41871",41871,1,1,5,1
"41872",41872,1,1,5,2
"41873",41873,1,1,2,1
"41874",41874,5,1,4,2
"41875",41875,1,2,2,1
"41876",41876,1,1,1,2
"41877",41877,2,1,1,2
"41878",41878,1,2,6,2
"41879",41879,1,1,1,2
"41880",41880,1,2,3,1
"41881",41881,1,1,4,1
"41882",41882,1,2,3,2
"41883",41883,4,1,2,2
"41884",41884,5,1,1,2
"41885",41885,1,1,4,2
"41886",41886,1,1,1,2
"41887",41887,1,2,2,1
"41888",41888,1,2,2,2
"41889",41889,1,1,4,2
"41890",41890,7,1,5,2
"41891",41891,1,2,6,2
"41892",41892,7,1,4,1
"41893",41893,2,1,2,1
"41894",41894,1,2,4,2
"41895",41895,1,2,3,1
"41896",41896,1,1,1,2
"41897",41897,1,1,5,1
"41898",41898,1,2,2,2
"41899",41899,1,1,2,1
"41900",41900,2,2,1,2
"41901",41901,1,1,5,1
"41902",41902,7,1,2,2
"41903",41903,4,2,5,1
"41904",41904,7,1,3,2
"41905",41905,1,1,4,1
"41906",41906,1,2,5,1
"41907",41907,1,2,5,2
"41908",41908,1,1,4,1
"41909",41909,1,1,1,2
"41910",41910,1,2,3,1
"41911",41911,1,1,3,1
"41912",41912,1,1,5,2
"41913",41913,1,1,4,2
"41914",41914,1,2,1,2
"41915",41915,5,1,2,2
"41916",41916,2,2,1,2
"41917",41917,1,2,2,1
"41918",41918,1,2,4,1
"41919",41919,1,1,6,1
"41920",41920,1,2,2,1
"41921",41921,2,2,1,2
"41922",41922,1,2,5,2
"41923",41923,1,1,3,1
"41924",41924,1,1,5,1
"41925",41925,1,2,1,2
"41926",41926,1,1,3,1
"41927",41927,1,2,1,2
"41928",41928,2,2,3,2
"41929",41929,1,1,4,1
"41930",41930,1,1,2,2
"41931",41931,7,1,2,1
"41932",41932,1,2,3,1
"41933",41933,1,1,1,2
"41934",41934,2,2,5,2
"41935",41935,7,2,1,2
"41936",41936,1,1,6,2
"41937",41937,7,1,4,2
"41938",41938,1,1,3,1
"41939",41939,7,1,4,2
"41940",41940,1,1,1,2
"41941",41941,7,2,2,1
"41942",41942,1,1,1,2
"41943",41943,1,1,2,2
"41944",41944,1,1,3,2
"41945",41945,1,1,4,1
"41946",41946,1,2,4,2
"41947",41947,1,2,6,2
"41948",41948,2,1,1,1
"41949",41949,1,1,2,2
"41950",41950,1,2,4,1
"41951",41951,7,1,2,2
"41952",41952,1,2,3,2
"41953",41953,1,1,4,1
"41954",41954,2,2,2,2
"41955",41955,1,1,2,1
"41956",41956,1,2,4,1
"41957",41957,1,1,4,1
"41958",41958,2,2,2,2
"41959",41959,1,1,6,2
"41960",41960,1,1,1,2
"41961",41961,1,1,3,2
"41962",41962,1,2,2,2
"41963",41963,1,1,3,2
"41964",41964,1,2,4,1
"41965",41965,6,2,1,2
"41966",41966,2,2,1,2
"41967",41967,1,1,2,2
"41968",41968,7,1,1,2
"41969",41969,1,2,3,2
"41970",41970,2,2,4,1
"41971",41971,1,2,2,1
"41972",41972,1,1,5,2
"41973",41973,1,1,3,2
"41974",41974,2,2,3,1
"41975",41975,7,2,2,2
"41976",41976,1,1,1,2
"41977",41977,1,2,2,1
"41978",41978,1,2,4,1
"41979",41979,2,2,2,2
"41980",41980,7,2,3,2
"41981",41981,5,1,4,1
"41982",41982,2,2,3,2
"41983",41983,1,2,2,2
"41984",41984,7,2,1,2
"41985",41985,1,1,1,1
"41986",41986,1,1,2,2
"41987",41987,1,1,3,2
"41988",41988,1,2,3,2
"41989",41989,6,1,2,1
"41990",41990,1,1,6,1
"41991",41991,1,1,2,1
"41992",41992,1,2,3,2
"41993",41993,1,2,2,1
"41994",41994,1,1,6,2
"41995",41995,1,1,2,1
"41996",41996,1,1,3,1
"41997",41997,6,2,2,2
"41998",41998,2,2,3,1
"41999",41999,1,2,1,2
"42000",42000,1,2,5,2
"42001",42001,5,1,4,1
"42002",42002,1,1,3,2
"42003",42003,2,2,1,2
"42004",42004,1,1,1,2
"42005",42005,1,2,1,2
"42006",42006,1,1,4,1
"42007",42007,2,1,1,2
"42008",42008,1,1,2,2
"42009",42009,1,1,5,2
"42010",42010,2,1,3,1
"42011",42011,1,2,2,1
"42012",42012,6,2,2,1
"42013",42013,1,2,1,1
"42014",42014,1,2,1,2
"42015",42015,7,2,1,2
"42016",42016,1,1,2,1
"42017",42017,1,1,2,2
"42018",42018,1,2,4,1
"42019",42019,2,1,4,2
"42020",42020,2,2,3,2
"42021",42021,1,2,1,2
"42022",42022,7,1,1,1
"42023",42023,1,2,4,2
"42024",42024,1,1,6,2
"42025",42025,4,2,4,2
"42026",42026,2,2,3,2
"42027",42027,7,1,1,2
"42028",42028,6,2,2,1
"42029",42029,7,1,2,1
"42030",42030,6,1,5,2
"42031",42031,2,2,2,2
"42032",42032,1,1,1,2
"42033",42033,1,1,4,2
"42034",42034,5,1,2,2
"42035",42035,7,2,4,2
"42036",42036,1,1,3,1
"42037",42037,1,2,5,2
"42038",42038,5,1,5,2
"42039",42039,1,2,5,1
"42040",42040,7,2,1,1
"42041",42041,7,1,4,1
"42042",42042,1,1,4,1
"42043",42043,1,1,4,2
"42044",42044,1,2,1,2
"42045",42045,1,1,3,2
"42046",42046,5,2,4,2
"42047",42047,1,1,4,1
"42048",42048,1,2,1,1
"42049",42049,1,2,6,1
"42050",42050,6,2,1,1
"42051",42051,7,2,4,1
"42052",42052,2,2,3,2
"42053",42053,1,2,4,2
"42054",42054,1,2,1,2
"42055",42055,6,1,2,1
"42056",42056,7,2,3,1
"42057",42057,7,2,3,2
"42058",42058,1,2,4,2
"42059",42059,1,1,5,2
"42060",42060,7,1,2,1
"42061",42061,1,1,4,1
"42062",42062,7,1,6,2
"42063",42063,2,1,4,2
"42064",42064,1,1,4,1
"42065",42065,7,1,1,2
"42066",42066,7,2,4,2
"42067",42067,1,2,1,1
"42068",42068,2,2,4,1
"42069",42069,7,1,2,2
"42070",42070,1,2,4,2
"42071",42071,2,2,3,2
"42072",42072,7,1,2,2
"42073",42073,1,2,1,2
"42074",42074,1,1,6,1
"42075",42075,1,1,2,1
"42076",42076,1,2,1,2
"42077",42077,1,1,2,1
"42078",42078,6,2,2,1
"42079",42079,1,2,2,1
"42080",42080,1,1,2,1
"42081",42081,7,1,1,2
"42082",42082,7,1,2,2
"42083",42083,1,2,4,1
"42084",42084,1,1,2,1
"42085",42085,7,1,1,1
"42086",42086,1,1,3,2
"42087",42087,1,1,4,2
"42088",42088,1,2,4,1
"42089",42089,1,2,2,2
"42090",42090,1,1,5,1
"42091",42091,1,2,1,2
"42092",42092,1,1,4,1
"42093",42093,7,1,1,2
"42094",42094,2,2,3,1
"42095",42095,1,1,1,2
"42096",42096,5,1,1,2
"42097",42097,1,1,6,2
"42098",42098,1,1,2,2
"42099",42099,2,1,3,2
"42100",42100,3,2,4,1
"42101",42101,1,2,4,2
"42102",42102,1,2,1,2
"42103",42103,5,1,1,1
"42104",42104,2,1,2,2
"42105",42105,4,1,2,1
"42106",42106,1,1,3,1
"42107",42107,2,2,1,2
"42108",42108,1,2,4,2
"42109",42109,1,1,5,1
"42110",42110,7,1,3,2
"42111",42111,1,2,1,2
"42112",42112,1,2,5,2
"42113",42113,1,1,4,1
"42114",42114,1,2,6,1
"42115",42115,1,2,4,1
"42116",42116,1,2,2,2
"42117",42117,5,1,3,2
"42118",42118,7,2,2,1
"42119",42119,2,2,3,1
"42120",42120,1,1,3,2
"42121",42121,1,1,4,2
"42122",42122,7,1,3,2
"42123",42123,1,2,2,1
"42124",42124,2,1,1,2
"42125",42125,5,2,4,2
"42126",42126,7,2,4,2
"42127",42127,1,2,6,2
"42128",42128,6,2,3,1
"42129",42129,7,1,2,1
"42130",42130,1,2,4,1
"42131",42131,7,2,3,1
"42132",42132,1,1,1,2
"42133",42133,1,1,2,2
"42134",42134,1,1,2,2
"42135",42135,7,1,2,2
"42136",42136,1,1,4,1
"42137",42137,7,1,2,2
"42138",42138,6,2,2,2
"42139",42139,1,2,4,1
"42140",42140,1,2,4,2
"42141",42141,5,1,5,2
"42142",42142,2,2,2,2
"42143",42143,5,1,3,2
"42144",42144,1,2,3,1
"42145",42145,1,1,3,2
"42146",42146,7,2,3,2
"42147",42147,7,2,1,2
"42148",42148,1,2,6,2
"42149",42149,1,1,5,1
"42150",42150,1,2,4,1
"42151",42151,7,2,3,1
"42152",42152,1,2,2,2
"42153",42153,1,2,5,1
"42154",42154,1,2,3,1
"42155",42155,1,1,4,1
"42156",42156,7,2,4,2
"42157",42157,2,2,3,2
"42158",42158,1,2,4,2
"42159",42159,1,2,2,1
"42160",42160,1,1,3,1
"42161",42161,1,1,4,2
"42162",42162,1,1,1,2
"42163",42163,7,1,2,1
"42164",42164,1,1,6,1
"42165",42165,1,2,4,2
"42166",42166,1,1,3,1
"42167",42167,7,1,1,2
"42168",42168,1,1,1,2
"42169",42169,1,1,3,1
"42170",42170,1,2,6,2
"42171",42171,1,2,1,2
"42172",42172,5,1,2,2
"42173",42173,1,2,3,1
"42174",42174,1,2,3,1
"42175",42175,1,2,4,1
"42176",42176,1,2,2,1
"42177",42177,7,1,6,2
"42178",42178,1,2,6,2
"42179",42179,1,2,6,2
"42180",42180,1,1,2,1
"42181",42181,1,1,6,2
"42182",42182,1,2,2,1
"42183",42183,7,2,4,2
"42184",42184,5,1,4,2
"42185",42185,1,2,1,2
"42186",42186,1,1,1,1
"42187",42187,1,1,4,1
"42188",42188,1,1,3,1
"42189",42189,1,2,2,1
"42190",42190,2,1,4,1
"42191",42191,2,2,1,2
"42192",42192,1,2,4,1
"42193",42193,6,1,1,2
"42194",42194,1,1,1,2
"42195",42195,1,1,2,2
"42196",42196,1,2,4,1
"42197",42197,5,1,4,2
"42198",42198,7,2,2,2
"42199",42199,2,2,2,1
"42200",42200,1,2,4,2
"42201",42201,5,1,3,2
"42202",42202,1,1,5,1
"42203",42203,1,1,3,1
"42204",42204,1,2,2,1
"42205",42205,2,1,3,2
"42206",42206,2,2,2,2
"42207",42207,5,2,1,2
"42208",42208,6,1,2,1
"42209",42209,6,2,1,2
"42210",42210,1,2,4,1
"42211",42211,1,1,1,1
"42212",42212,1,2,5,2
"42213",42213,7,2,2,2
"42214",42214,7,1,5,2
"42215",42215,1,1,1,1
"42216",42216,1,2,1,1
"42217",42217,5,1,4,2
"42218",42218,1,1,1,2
